RowID,Survey Method,Survey Type,Reporting Date,Reporting Year,City,Age,Age Group,Gender,Race,Ethnicity,Hispanic,Veteran Status,Chronic,Latitude,Longitude,Geolocation
4963,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.4503887,-112.00360311,POINT (-112.00360311 33.4503887)
6053,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.57108834,-112.13370781,POINT (-112.13370781 33.57108834)
5454,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,true,33.430090249,-111.940731928,POINT (-111.940731928 33.430090249)
4950,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.46115045,-112.06999626,POINT (-112.06999626 33.46115045)
6929,Observation Tool,App,01/27/2020,2020,Scottsdale,25-54,25+,male,White,No,White,,,33.577758207,-111.884557521,POINT (-111.884557521 33.577758207)
5629,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,male,White,DK/REF,White,,,33.446156434,-112.08823286,POINT (-112.08823286 33.446156434)
5958,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,DK/REF,White,,,33.458591318,-112.069298755,POINT (-112.069298755 33.458591318)
5444,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,true,33.437158749,-111.966139572,POINT (-111.966139572 33.437158749)
5644,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44607543,-112.08892309,POINT (-112.08892309 33.44607543)
6738,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.46447755,-112.13438938,POINT (-112.13438938 33.46447755)
6893,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.45143433,-112.0605167,POINT (-112.0605167 33.45143433)
6990,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,Yes,Black or African American,,,33.4946792,-112.2061854,POINT (-112.2061854 33.4946792)
5207,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,No,true,33.4074083,-111.83338226,POINT (-111.83338226 33.4074083)
4962,Interview,App,01/27/2020,2020,Tempe,25-54,25+,female,White,No,White,No,,33.435078728,-111.897348755,POINT (-111.897348755 33.435078728)
5269,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,,33.639767622,-112.168634869,POINT (-112.168634869 33.639767622)
5607,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,No,DK/REF,,,33.445464126,-112.08812912,POINT (-112.08812912 33.445464126)
4956,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,,33.54174342,-112.13525176,POINT (-112.13525176 33.54174342)
5889,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,Black or African American,DK/REF,Black or African American,,,33.44317259,-112.0824528,POINT (-112.0824528 33.44317259)
5771,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446784005,-112.088169049,POINT (-112.088169049 33.446784005)
6940,Observation Tool,App,01/27/2020,2020,Tempe,55-61,25+,female,White,No,White,,,33.436575201,-111.957899574,POINT (-111.957899574 33.436575201)
4992,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,No,true,33.450978322,-112.084958289,POINT (-112.084958289 33.450978322)
4844,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,No,true,33.41692317,-111.82053526,POINT (-111.82053526 33.41692317)
6624,Observation Tool,App,01/27/2020,2020,Phoenix,0-17,0-17,male,Black or African American,DK/REF,Black or African American,,,33.64064254,-112.09768824,POINT (-112.09768824 33.64064254)
6677,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,,,33.4608737,-112.07359541,POINT (-112.07359541 33.4608737)
6957,Observation Tool,App,01/27/2020,2020,Scottsdale,55-61,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.501821319,-111.92088576,POINT (-111.92088576 33.501821319)
6706,Observation Tool,App,01/27/2020,2020,Gilbert,55-61,25+,male,White,No,White,,,33.36436171,-111.78822258,POINT (-111.78822258 33.36436171)
4836,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,No,,33.407961982,-111.841446776,POINT (-111.841446776 33.407961982)
5609,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44607493,-112.08834232,POINT (-112.08834232 33.44607493)
4973,Interview,App,01/27/2020,2020,Phoenix,62+,25+,male,White,No,White,No,,33.571162582,-112.086659689,POINT (-112.086659689 33.571162582)
6556,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,DK/REF,White,,,33.46640927,-111.98758372,POINT (-111.98758372 33.46640927)
6410,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,No,DK/REF,,,33.565605424,-112.099445848,POINT (-112.099445848 33.565605424)
6583,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,female,Black or African American,No,Black or African American,,,33.596202785,-112.116057873,POINT (-112.116057873 33.596202785)
6778,Observation Tool,App,01/27/2020,2020,Mesa,18-24,18-24,male,DK/REF,DK/REF,DK/REF,,,33.44048237,-111.835804006,POINT (-111.835804006 33.44048237)
4968,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,true,33.448437187,-112.076182058,POINT (-112.076182058 33.448437187)
5830,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446659062,-112.088005855,POINT (-112.088005855 33.446659062)
6978,Observation Tool,App,01/27/2020,2020,Scottsdale,55-61,25+,male,White,No,White,,,33.465419216,-111.908072094,POINT (-111.908072094 33.465419216)
4851,Interview,App,01/27/2020,2020,Phoenix,62+,25+,male,White,No,White,No,true,33.444957691,-112.079148749,POINT (-112.079148749 33.444957691)
6880,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,,,33.46592287,-112.03142731,POINT (-112.03142731 33.46592287)
6542,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.429657126,-111.940943145,POINT (-111.940943145 33.429657126)
7053,Interview,Paper,01/27/2020,2020,Phoenix,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,No,true,33.473838,-112.108818,POINT (-112.108818 33.473838)
4770,Interview,App,01/27/2020,2020,Phoenix,0-17,0-17,male,White,No,White,No,,33.53846042,-112.136458252,POINT (-112.136458252 33.53846042)
5598,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44609873,-112.08821296,POINT (-112.08821296 33.44609873)
5314,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,true,33.421721093,-111.935742366,POINT (-111.935742366 33.421721093)
6296,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.426279165,-112.078177873,POINT (-112.078177873 33.426279165)
4731,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.446952409,-112.086954664,POINT (-112.086954664 33.446952409)
6923,Observation Tool,App,01/27/2020,2020,Tempe,62+,25+,male,White,DK/REF,White,,,33.39246162,-111.926590749,POINT (-111.926590749 33.39246162)
5208,Interview,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,Yes,true,33.4806576,-112.16871615,POINT (-112.16871615 33.4806576)
6068,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,male,Native Hawaiian or Other Pacific Islander,DK/REF,Native Hawaiian or Other Pacific Islander,,,33.46078088,-112.091193125,POINT (-112.091193125 33.46078088)
5558,Interview,App,01/27/2020,2020,Guadalupe,25-54,25+,male,White,Yes,White,No,,33.36182298,-111.96250934,POINT (-111.96250934 33.36182298)
5597,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.445503021,-112.088073718,POINT (-112.088073718 33.445503021)
5474,Interview,App,01/27/2020,2020,Chandler,62+,25+,male,White,No,White,No,true,33.28966396,-111.84045244,POINT (-111.84045244 33.28966396)
6203,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.44136114,-112.07324954,POINT (-112.07324954 33.44136114)
5431,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,Multiple Races,Yes,Multiple Races,No,true,33.391635854,-111.92761471,POINT (-111.92761471 33.391635854)
5342,Interview,App,01/27/2020,2020,Mesa,55-61,25+,male,White,No,White,No,true,33.407627963,-111.83355689,POINT (-111.83355689 33.407627963)
5140,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,Yes,Black or African American,No,,33.447147891,-112.078726855,POINT (-112.078726855 33.447147891)
6301,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.46005057,-112.07142344,POINT (-112.07142344 33.46005057)
6040,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Multiple Races,DK/REF,Multiple Races,,,33.453355017,-112.08498314,POINT (-112.08498314 33.453355017)
6625,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,DK/REF,White,,,33.58079859,-112.13162092,POINT (-112.13162092 33.58079859)
6696,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.45871632,-112.06974344,POINT (-112.06974344 33.45871632)
6482,Observation Tool,App,01/27/2020,2020,Mesa,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.4335358,-111.86567436,POINT (-111.86567436 33.4335358)
6084,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446709733,-112.086970261,POINT (-112.086970261 33.446709733)
6807,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,Black or African American,No,Black or African American,,,33.436810468,-112.068618454,POINT (-112.068618454 33.436810468)
6149,Observation Tool,App,01/27/2020,2020,Tempe,55-61,25+,male,White,Yes,White,,,33.393271954,-111.977721511,POINT (-111.977721511 33.393271954)
5933,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.569912715,-112.085407768,POINT (-112.085407768 33.569912715)
6851,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.5685955,-112.1006729,POINT (-112.1006729 33.5685955)
6867,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,,,33.538246907,-112.099256515,POINT (-112.099256515 33.538246907)
5941,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,female,White,No,White,,,33.568307666,-112.081892981,POINT (-112.081892981 33.568307666)
5736,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,DK/REF,White,,,33.446583558,-112.088246305,POINT (-112.088246305 33.446583558)
4936,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.536031889,-112.143734666,POINT (-112.143734666 33.536031889)
6115,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,DK/REF,DK/REF,DK/REF,DK/REF,,,33.424094783,-112.072304441,POINT (-112.072304441 33.424094783)
6141,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.569807447,-112.099555397,POINT (-112.099555397 33.569807447)
6680,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,Black or African American,No,Black or African American,,,33.39991979,-111.83587049,POINT (-111.83587049 33.39991979)
6009,Observation Tool,App,01/27/2020,2020,Phoenix,62+,25+,male,Black or African American,DK/REF,Black or African American,,,33.44700416,-112.0860838,POINT (-112.0860838 33.44700416)
6836,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.390896378,-111.685442619,POINT (-111.685442619 33.390896378)
6227,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.638894049,-112.120657956,POINT (-112.120657956 33.638894049)
4967,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,Black or African American,No,Black or African American,No,,33.41619946,-111.82077998,POINT (-111.82077998 33.41619946)
5369,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,male,White,No,White,Yes,true,33.578354383,-111.884054086,POINT (-111.884054086 33.578354383)
5389,Interview,App,01/27/2020,2020,Tempe,25-54,25+,female,Black or African American,No,Black or African American,No,,33.421701667,-111.935928333,POINT (-111.935928333 33.421701667)
5721,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,male,White,No,White,,,33.44590493,-112.089039562,POINT (-112.089039562 33.44590493)
5693,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.445646768,-112.087090854,POINT (-112.087090854 33.445646768)
4933,Interview,App,01/27/2020,2020,Phoenix,62+,25+,male,White,No,White,Yes,true,33.571864803,-112.065589428,POINT (-112.065589428 33.571864803)
4912,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,Black or African American,No,Black or African American,No,true,33.421785082,-111.935904455,POINT (-111.935904455 33.421785082)
6345,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,female,Black or African American,No,Black or African American,,,33.500557747,-112.047673278,POINT (-112.047673278 33.500557747)
6222,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.44394677,-112.07369911,POINT (-112.07369911 33.44394677)
5093,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,,33.44727154,-111.92583935,POINT (-111.92583935 33.44727154)
6672,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.641713355,-111.976541178,POINT (-111.976541178 33.641713355)
4897,Interview,App,01/27/2020,2020,Tempe,55-61,25+,male,White,No,White,No,,33.422736,-111.89392729,POINT (-111.89392729 33.422736)
5386,Interview,App,01/27/2020,2020,Tempe,55-61,25+,male,White,No,White,No,,33.42181,-111.935975,POINT (-111.935975 33.42181)
6287,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,,,33.571871608,-112.065723874,POINT (-112.065723874 33.571871608)
6591,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,DK/REF,White,,,33.45232455,-112.130167591,POINT (-112.130167591 33.45232455)
5045,Interview,App,01/27/2020,2020,Chandler,25-54,25+,female,White,No,White,No,,33.32918347,-111.836152666,POINT (-111.836152666 33.32918347)
4988,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,Yes,White,Yes,,33.41008449,-111.948675877,POINT (-111.948675877 33.41008449)
4817,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,No,,33.48939948,-112.16915554,POINT (-112.16915554 33.48939948)
4735,Interview,App,01/27/2020,2020,Phoenix,DK/REF,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.5250256,-112.08371996,POINT (-112.08371996 33.5250256)
6048,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,18-24,DK/REF,DK/REF,DK/REF,DK/REF,,,33.454633994,-112.07453697,POINT (-112.07453697 33.454633994)
4939,Interview,App,01/27/2020,2020,Chandler,18-24,18-24,male,White,No,White,No,,33.304362665,-111.840262078,POINT (-111.840262078 33.304362665)
5523,Interview,App,01/27/2020,2020,Scottsdale,55-61,25+,male,White,No,White,No,true,33.479856583,-111.908402257,POINT (-111.908402257 33.479856583)
6512,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,Yes,White,,,33.437251328,-112.073600516,POINT (-112.073600516 33.437251328)
6383,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.407389373,-111.833499558,POINT (-111.833499558 33.407389373)
5064,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.50867921,-112.07483889,POINT (-112.07483889 33.50867921)
6883,Observation Tool,App,01/27/2020,2020,Tempe,55-61,25+,female,White,No,White,,,33.409930416,-111.96237868,POINT (-111.96237868 33.409930416)
6406,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,Black or African American,DK/REF,Black or African American,,,33.45131461,-112.047230043,POINT (-112.047230043 33.45131461)
5595,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.445967452,-112.08802013,POINT (-112.08802013 33.445967452)
5922,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.57657624,-112.09965737,POINT (-112.09965737 33.57657624)
5301,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,true,33.61114373,-112.11190802,POINT (-112.11190802 33.61114373)
5670,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,DK/REF,DK/REF,DK/REF,,,33.445856064,-112.088176562,POINT (-112.088176562 33.445856064)
6640,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,White,DK/REF,White,,,33.64167083,-112.08317699,POINT (-112.08317699 33.64167083)
5397,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,,33.422517912,-111.944359699,POINT (-111.944359699 33.422517912)
6164,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.571818634,-112.0657916,POINT (-112.0657916 33.571818634)
5461,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,Yes,White,No,true,33.421825072,-111.936015125,POINT (-111.936015125 33.421825072)
5483,Interview,App,01/27/2020,2020,Guadalupe,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.361824778,-111.962515986,POINT (-111.962515986 33.361824778)
5015,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,No,true,33.448105876,-112.074386253,POINT (-112.074386253 33.448105876)
5148,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,,33.447241131,-112.078541648,POINT (-112.078541648 33.447241131)
6038,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.44703024,-112.08611788,POINT (-112.08611788 33.44703024)
6215,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.44555346,-112.0882384,POINT (-112.0882384 33.44555346)
6729,Observation Tool,App,01/27/2020,2020,Mesa,0-17,0-17,female,White,Yes,White,,,33.40755039,-111.83358975,POINT (-111.83358975 33.40755039)
6741,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,,,33.40763449,-111.83359552,POINT (-111.83359552 33.40763449)
6828,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,Black or African American,DK/REF,Black or African American,,,33.421714705,-111.939930988,POINT (-111.939930988 33.421714705)
6052,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.45470266,-112.0743025,POINT (-112.0743025 33.45470266)
4854,Interview,App,01/27/2020,2020,Tempe,25-54,25+,female,White,No,White,No,,33.411222962,-111.890307153,POINT (-111.890307153 33.411222962)
6987,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.4947654,-112.2202088,POINT (-112.2202088 33.4947654)
5836,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,No,DK/REF,,,33.446733236,-112.088023897,POINT (-112.088023897 33.446733236)
5384,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,true,33.421701667,-111.936015,POINT (-111.936015 33.421701667)
5297,Interview,App,01/27/2020,2020,Chandler,25-54,25+,male,White,Yes,White,No,,33.314132294,-111.84114258,POINT (-111.84114258 33.314132294)
5547,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,No,,33.450978873,-112.107725004,POINT (-112.107725004 33.450978873)
4885,Interview,App,01/27/2020,2020,Chandler,25-54,25+,female,Asian,No,Asian,No,,33.302179709,-111.838909823,POINT (-111.838909823 33.302179709)
6736,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,Black or African American,No,Black or African American,,,33.58073803,-112.11995687,POINT (-112.11995687 33.58073803)
6914,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,,,33.4116617,-111.8886646,POINT (-111.8886646 33.4116617)
5791,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446823017,-112.088218529,POINT (-112.088218529 33.446823017)
6896,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.45168916,-112.05957721,POINT (-112.05957721 33.45168916)
